Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
7094,1,,1531098090,2,41,13257,Sparsity constraint in a deep autoencoder,"machine-learning,deep-network,autoencoders",0,0,,,,
7095,2,,1531108287,0,,14503,,,,1,,7088,,
7096,1,7103,1531109433,1,64,16609,Backward Pass for LSTMs,"neural-networks,machine-learning,recurrent-neural-networks,backpropagation,lstm",1,2,,,,
7098,2,,1531118985,1,,16199,,,,0,,6368,,
7099,2,,1531121389,1,,1581,,,,0,,7025,,
7100,1,7102,1531166936,4,95,8385,Does machine learning continue to learn?,machine-learning,1,4,1,,,
7102,2,,1531181727,2,,16159,,,,2,,7100,,
7103,2,,1531186460,1,,16101,,,,4,,7096,,
7104,2,,1531193909,1,,16101,,,,0,,5838,,
7105,1,7193,1531199906,4,187,9947,Can ML/AI understand incomplete constructs like humans?,"machine-learning,human-like,incomplete-information",3,2,1,,,
7106,2,,1531205286,1,,7800,,,,1,,7105,,
7107,2,,1531213198,1,,1581,,,,0,,7105,,
7108,1,,1531221449,2,41,11589,How to implement a Restricted Boltzmann Machine manually?,"programming-languages,implementation,boltzmann-machine",2,2,,,,
7109,1,,1531222557,3,26,16466,"5 years later, are maxout networks dead, and why?","deep-learning,dropout",0,1,,,,
7111,2,,1531242645,1,,4302,,,,5,,6953,,
7112,2,,1531243427,1,,9203,,,,0,,2942,,
7113,2,,1531245638,1,,9203,,,,2,,7108,,
7114,2,,1531252486,0,,9062,,,,0,,7044,,
7115,2,,1531253839,0,,9062,,,,0,,7008,,
7116,2,,1531258478,1,,4302,,,,1,,7108,,
7117,1,,1531271712,1,16,10167,Does it make sense to add word embeddings as additional features for LSTM model?,"keras,lstm,word2vec",0,0,,,,
7120,1,,1531294497,1,37,16818,Open source IBM Watson-like chatbot suitable for academic usage?,chat-bots,0,4,,,,
7121,2,,1531296259,0,,12273,,,,0,,6921,,
7122,1,7133,1531296579,1,68,12273,How to label training data for YOLO,"convolutional-neural-networks,computer-vision,object-recognition",1,0,1,,,
7123,2,,1531296707,0,,11571,,,,0,,7018,,
7124,1,,1531308744,1,19,16591,Generating time series for doing time-series forecasting with LSTM,"python,lstm",0,0,,,,
7125,1,,1531354881,0,20,16827,SckitLearn not running,machine-learning,1,1,,,1531377602,
7126,2,,1531366082,2,,7800,,,,0,,7125,,
7127,1,7132,1531368649,2,51,16829,Finding the right questions to increase accuracy in classification,"machine-learning,classification,statistical-ai",2,0,,,,
7128,1,,1531377749,1,31,14371,does human digital consciousness counts as artificial consciousness?,artificial-consciousness,0,4,,,,
7129,1,,1531381892,4,101,16833,"Has government-level legal work been done to determine the ""rights"" of a General Artificial Intelligence, in any country?","ethics,legal,self-awareness,digital-rights",2,4,1,,,
7130,2,,1531382970,1,,4302,,,,0,,3488,,
7131,2,,1531384790,0,,9203,,,,1,,7127,,
7132,2,,1531388409,1,,1641,,,,4,,7127,,
7133,2,,1531395983,1,,12006,,,,5,,7122,,
7134,1,,1531396711,2,37,16836,The use of classification algorithms nowdays,"deep-learning,classification,soft-question",1,0,1,,,
7137,1,,1531439269,5,76,16844,"Why not teach to a NN not only what is true, but also what is not true?","neural-networks,deep-learning,backpropagation,learning-algorithms",1,0,1,,,
7138,2,,1531446109,1,,15465,,,,0,,7134,,
7139,2,,1531449838,6,,1847,,,,4,,7137,,
7142,1,7143,1531463166,2,258,16199,Is Deep Q Neural Network (DQN) applicable only with images as inputs?,dqn,1,0,,,,
7143,2,,1531464652,4,,1641,,,,2,,7142,,
7144,1,,1531469829,2,27,16853,Extracting referenced documents,"natural-language-processing,language-processing,automation",0,3,,,,
7145,1,,1531514182,1,23,11571,"How can i program a “Intuitive Physics Engine"" for a walking simulator?",models,0,0,,,,
7146,1,,1531538127,1,54,16199,Comprehensive list of MOOCs and books on Reinforcement Learning,"reinforcement-learning,getting-started,reference-request",0,5,,,,
7147,1,,1531538832,2,21,16862,Gradient of boltzmann policy over reward function,"reinforcement-learning,optimization,gradient-descent",0,0,,,,
7148,1,,1531544695,1,24,16864,"deep learning, memorizing the input data not learning",deep-learning,0,1,,,,
7149,1,,1531568933,1,18,16871,How to solve problem: pairwise grouping to maximise score,problem-solving,0,2,0,,,
7151,1,,1531598799,1,33,16878,How do GAN's generator actually work?,"machine-learning,deep-learning,convolutional-neural-networks,generative-model,minimax",0,0,,,,
7153,1,7521,1531608211,3,30,15525,Maximizing or Minimizing in Trust Region Policy Optimization?,reinforcement-learning,1,0,,,,
7154,1,,1531619057,2,33,16720,Can the opponent's turn affect the reward for a DQN agent action?,"reinforcement-learning,dqn,open-ai",1,0,,,,
7156,2,,1531634753,3,,1847,,,,8,,7154,,
7157,1,,1531707298,1,38,16901,Using CNN LSTMs for prediction of images from image series,"convolutional-neural-networks,prediction,lstm",0,0,,,,
7158,2,,1531717145,2,,16904,,,,0,,5477,,
7159,1,,1531719444,9,2236,16906,How do I choose which algorithm is best for something like a checkers board game?,"game-ai,minimax,alpha-beta-pruning,monte-carlo-tree-search",5,0,2,,,
7160,2,,1531721373,1,,15949,,,,0,,7159,,
7161,2,,1531724187,2,,11571,,,,0,,7159,,
7164,2,,1531727911,0,,16908,,,,0,,6926,,
7165,2,,1531729876,12,,16909,,,,9,,7159,,
7166,2,,1531731762,1,,16909,,,,0,,7032,,
7167,2,,1531732045,4,,1641,,,,5,,7159,,
7168,2,,1531739183,0,,16912,,,,0,,5454,,
7172,2,,1531752946,1,,4302,,,,0,,7159,,
7173,1,7177,1531754234,1,64,16917,Why was Go a harder game for an AI to master than Chess?,"game-ai,chess,branching-factors,go,decision-tree",1,2,,,,
7174,2,,1531768651,0,,16919,,,,0,,2524,,
7175,1,,1531772150,1,43,16920,How will AlphaGo be implemented in Tensorflow.js?,"tensorflow,deepmind,alphago,javascript",0,1,,,,
7176,2,,1531776719,0,,15945,,,,0,,6584,,
7177,2,,1531776821,2,,1847,,,,1,,7173,,
7178,1,,1531794215,2,32,16932,Multiple sets of input in Neural network (or other form of ML),"neural-networks,machine-learning",0,0,,,,
7179,1,,1531796976,2,41,16906,Which is more memory efficient uninformed or informed search algorithms?,game-ai,1,1,,,,
7180,1,,1531798495,4,166,14371,What if there's a game where all the AI people actually lived?,"game-ai,game-theory,theorics,soft-question,artificial-consciousness",4,1,1,,,
7181,2,,1531799035,1,,16929,,,,0,,4955,,
7182,1,,1531803261,1,23,16927,small multinomial Naive Bayes text classification probabilities,"machine-learning,classification",0,3,,,,
7183,2,,1531803790,1,,7800,,,,0,,7180,,
7184,2,,1531803993,0,,11571,,,,0,,7180,,
7185,1,7198,1531811642,2,34,7800,Can I recognize the faces of people around the world?,"legal,facial-recognition,digital-rights",1,1,1,,,
7186,2,,1531812332,1,,1641,,,,7,,7179,,
7187,2,,1531817903,0,,1847,,,,0,,7180,,
7189,1,,1531866111,1,19,16952,"In CNN (Convolutional Neural Network), does the combination of previous layer's filters make next layer's filters?","machine-learning,deep-learning,convolutional-neural-networks",0,0,,,,
7190,1,,1531867064,3,63,6736,Identifying car model via deep learing,"deep-learning,convolutional-neural-networks,image-recognition,tensorflow",1,0,2,,,
7192,2,,1531871842,3,,11571,,,,1,,7190,,
7193,2,,1531872558,1,,4302,,,,7,,7105,,
7194,2,,1531888310,0,,16959,,,,0,,7129,,
7195,1,7197,1531896775,1,25,4920,How can I calculate MBF in genetic algorithms?,genetic-algorithms,1,0,,,,
7196,1,,1531898633,1,25,16965,What methods are there to detect discrimination in trained models?,"neural-networks,machine-learning,ai-design,training,legal",0,0,,,,
7197,2,,1531901054,2,,3365,,,,2,,7195,,
7198,2,,1531913195,1,,1671,,,,2,,7185,,
7200,1,,1531954508,1,60,16975,Steps recognition,"image-recognition,concepts,action-recognition,topology",0,5,,,,
7201,1,,1531958030,2,73,4302,How good is good enough for fully autonomous vehicles?,"deep-learning,self-driving,automation,marketability",1,1,2,,,
7202,1,,1531962111,3,75,16977,Why does training an SVM take so long? How can I speed it up?,"machine-learning,svm",1,1,,,,
7203,2,,1531963494,0,,4302,,,,0,,3161,,
7204,2,,1531963964,0,,1641,,,,0,,1963,,
7205,1,,1531967003,6,328,4302,Why Python not C?,"convolutional-neural-networks,programming-languages,performance,efficiency,tools",6,8,3,,,
7206,2,,1531967878,4,,9947,,,,7,,7205,,
7207,1,,1531972663,3,87,16906,Mathematical modelling of A.I algorithms,"ai-design,game-ai,getting-started,models,math",1,0,1,,,
7208,2,,1531975961,0,,9203,,,,0,,4209,,
7210,2,,1531983740,0,,11571,,,,0,,4209,,
7213,2,,1531996349,1,,1671,,,,2,,7201,,
7214,1,,1532008300,4,57,16993,"What would be the best approach to teach an AI to learn how to ""sing"" along a beat?","machine-learning,reinforcement-learning,lstm",1,1,1,,,
7215,1,,1532040851,5,73,12691,How to model inhibitory synapses in the artificial neuron? [Biological inspiration],"neural-networks,artificial-neuron,neurons,biology,neuromorphic-computing",2,10,,,,
7216,2,,1532043859,3,,17003,,,,1,,7205,,
7217,1,,1532045965,1,13,11626,Would Capsule Neworks and Topic Modeling used together make sense?,natural-language-processing,0,0,,,,
7221,2,,1532059044,1,,16959,,,,2,,7205,,
7222,1,,1532059995,3,37,17006,Is 'job title classification' rather a problem of NLP or machine learning?,"neural-networks,machine-learning,natural-language-processing",1,0,,,,
7223,2,,1532072619,2,,1641,,,,4,,7205,,
7225,1,,1532073898,1,24,4302,Is anyone working on officiated team intelligence or anything like it?,"ai-design,research,topology,collaboration,creative-commons",0,5,1,,,
7226,2,,1532075507,0,,9203,,,,0,,7079,,
7227,2,,1532077245,1,,9203,,,,2,,7205,,
7228,1,,1532078446,4,46,16929,Loss function for singular object detection,"convolutional-neural-networks,ai-design",2,0,,,,
7229,2,,1532082446,2,,9203,,,,8,,7228,,
7230,2,,1532085172,1,,17018,,,,1,,7214,,
7231,1,,1532093905,4,63,16906,Alpha-beta pruning algorithms optimizations,"game-ai,minimax,alpha-beta-pruning",1,0,,,,
7235,1,,1532127769,1,53,17028,Sentence classification and named identity detection with automatic retraining,"training,natural-language-processing,getting-started",0,0,,,,
7236,2,,1532131543,1,,1641,,,,0,,7231,,
7237,1,,1532152397,1,51,16578,Backpropagation of convolutional neural network - confusion,"neural-networks,machine-learning,deep-learning,convolutional-neural-networks,backpropagation",0,5,,,1532238412,
7238,2,,1532154045,-1,,16687,,,,2,,7090,,
7239,1,,1532178805,0,12,17036,What could be a baseline model in traditional approach for a Question and Answering System?,deep-learning,0,0,,,,
7243,2,,1532220308,2,,9203,,,,0,,7207,,
7244,1,,1532221386,3,42,7402,Can the optimal value of discount factor in Deep Reinforcement Learning be between 0.2 to 0.8?,"reinforcement-learning,discount-factor",1,0,,,,
7245,1,,1532224163,0,27,17046,What is an embedding and to which parameter does it correspond in a neural network?,"neural-networks,machine-learning",0,5,,,,
7246,1,,1532225956,0,24,17049,NLP for semantic retrieval,"machine-learning,classification,natural-language-processing,semantics",0,2,,,,
7247,1,7323,1532232771,5,164,17050,Why do we need floats for using neural networks?,"neural-networks,machine-learning",4,0,,,,
7248,2,,1532240359,2,,1847,,,,0,,7244,,
7249,2,,1532241670,0,,1847,,,,1,,7247,,
7250,2,,1532242626,2,,9947,,,,10,,7247,,
7251,1,,1532258460,2,24,17052,Recognising common short forms of appliances used daily,"natural-language-processing,python",1,1,,,,
7252,1,,1532262270,3,30,16906,Is an evaluation function as good as an optimization function,"game-ai,optimization,minimax",2,0,,,,
7253,2,,1532294694,2,,1847,,,,0,,7252,,
7254,1,,1532300700,1,26,16906,Quiescence search,"game-ai,optimization,minimax,checkers",1,0,,,,
7255,1,,1532302741,2,97,6899,Batch Normalization in Deep Autoencoders?,"deep-network,autoencoders",1,0,,,,
7256,1,7259,1532303995,3,76,17056,Is true random number generation an AI concept?,"ai-basics,concepts",2,1,5,,,
7257,2,,1532309833,1,,4302,,,,2,,7255,,
7258,2,,1532311604,2,,11893,,,,1,,7256,,
7259,2,,1532313275,4,,1847,,,,3,,7256,,
7260,2,,1532315984,3,,16909,,,,0,,7254,,
7261,2,,1532316861,4,,16909,,,,1,,7252,,
7262,2,,1532317191,0,,16909,,,,0,,7251,,
7263,1,,1532320672,4,73,4302,What topologies support recognition of action sequences?,"machine-learning,ai-safety,action-recognition,topology,autonomous-vehicles",1,5,,,,
7264,1,7266,1532322056,2,36,16940,Is there any opensource 2d open-world simulation with python API?,"getting-started,software-evaluation",1,0,,,,
7265,2,,1532323028,0,,4302,,,,8,,2712,,
7266,2,,1532323996,2,,1641,,,,0,,7264,,
7267,2,,1532329542,1,,4302,,,,0,,5955,,
7268,1,,1532332719,-1,43,4199,How important will statistical learning be to a conscious AI?,"theorics,probabilistic,artificial-consciousness,soft-question",1,1,1,,,
7269,2,,1532344903,1,,16909,,,,0,,7268,,
7270,2,,1532345562,1,,16909,,,,3,,5665,,
7271,2,,1532346961,1,,16909,,,,2,,7263,,
7273,1,7278,1532395577,3,56,10938,Are any organisations using AI to predict weather?,prediction,1,0,2,,,
7274,1,,1532400462,4,107,16199,What are the advantages of ReLU vs Leaky ReLU and Parametric ReLU (if any)?,"neural-networks,activation-function,relu",1,0,1,,,
7275,2,,1532400581,1,,1641,,,,1,,7228,,
7276,2,,1532401948,1,,9203,,,,2,,1481,,
7277,1,,1532408487,1,14,17080,Difference in trained models between GCP's Google Vision and Firebase's ML kit?,"machine-learning,image-recognition,computer-vision,software-evaluation,google",0,0,,,,
7278,2,,1532412017,2,,2329,,,,0,,7273,,
7279,2,,1532412781,3,,16929,,,,0,,6491,,
7280,1,7297,1532413908,6,196,16141,Learning algorithms of Neural Networks,"neural-networks,reinforcement-learning,unsupervised-learning,learning-algorithms,boltzmann-machine",1,0,1,,,
7281,1,,1532417667,0,44,17083,Is there a software framework for simulating reduced precision (fixed point etc) training of neural networks,"deep-learning,training",0,5,,,,
7286,1,,1532437409,4,49,6114,Why are documents kept separated when training a text classifier?,classification,2,0,,,,
7287,2,,1532442895,2,,9203,,,,7,,7274,,
7288,2,,1532451351,0,,4302,,,,0,,7286,,
7291,1,,1532472383,2,54,10167,Disentangled VAE doesn't reconstruct accurate grids,"neural-networks,convolutional-neural-networks,python,autoencoders",1,0,,,,
7292,2,,1532474621,0,,1641,,,,0,,7286,,
7293,1,,1532487625,1,26,16901,Confidence interval around a DNN prediction,"deep-network,statistical-ai",0,0,1,,,
7294,1,,1532487953,3,52,17101,Optimizing Max Pooling Algorithm,"convolutional-neural-networks,python",1,0,1,,,
7295,2,,1532497310,1,,1641,,,,2,,7294,,
7296,2,,1532498847,1,,1641,,,,4,,6892,,
7297,2,,1532594683,1,,1641,,,,0,,7280,,
7298,1,,1532595036,1,21,7800,Reinforcement Learning in Game Javascript,"machine-learning,reinforcement-learning,javascript",0,0,1,,,
7302,1,,1532640309,0,46,17132,What ANN layer widths support the learning of digit recognition?,"neural-networks,image-recognition,hidden-layers",0,4,,,,
7303,2,,1532641394,0,,17133,,,,1,,6158,,
7305,1,,1532667303,0,50,17142,Machine learning to detect wrong address data,machine-learning,1,7,,,,
7306,1,,1532677739,4,58,17143,Working with large datasets,"gradient-descent,feedback",2,0,,,,
7307,2,,1532684716,0,,1641,,,,1,,7306,,
7308,2,,1532699109,1,,4302,,,,0,,7129,,
7309,2,,1532699858,0,,4302,,,,0,,7180,,
7310,1,,1532701521,2,62,4302,What forces direct research in AI and is the resulting direction a good choice?,"ethics,singularity,automation,risk-management,cyborexis",1,1,1,,,
7313,2,,1532706722,0,,4302,,,,0,,7305,,
7314,1,,1532718647,-1,24,12021,Calculating the heuristic value in A* search,"search,heuristics",1,0,,,,
7315,2,,1532731289,0,,4302,,,,4,,7306,,
7316,2,,1532731927,0,,1641,,,,0,,7314,,
7317,2,,1532738295,1,,4302,,,,0,,6927,,
7320,2,,1532777773,1,,12053,,,,1,,7205,,
7323,2,,1532781734,2,,12053,,,,0,,7247,,
7326,2,,1532791588,1,,4302,,,,0,,7247,,
7327,1,,1532813299,1,22,17162,A3C & TWEAN (NEAT),"reinforcement-learning,deep-network,genetic-algorithms,neat",1,0,,,,
7328,1,,1532820780,0,12,9203,"If digital values are mere estimates, why not return to analog?",machine-learning,0,0,,,,
7329,2,,1532822071,0,,9203,,,,0,,6161,,
7330,2,,1532833854,0,,1641,,,,3,,7310,,
7333,1,7349,1532843423,0,45,17170,What if we took a recursive approach and built a smallest possible robot?,robots,1,9,,,,
7335,2,,1532847489,1,,1847,,,,0,,7327,,
7336,2,,1532852638,0,,4302,,,,0,,5110,,
7337,1,,1532874615,3,176,4302,Is the singularity concept mathematically flawed?,"prediction,logic,singularity,probabilistic,dimensionality",3,9,2,,,
7338,2,,1532877855,1,,4302,,,,0,,4165,,
7339,1,,1532892795,3,55,17136,Reinforcement Learning with asynchronous feedback,"reinforcement-learning,detecting-patterns",2,8,,,,
7340,2,,1532898805,0,,16920,,,,4,,7291,,
7341,1,,1532901470,0,36,16671,Methods for fast image comparison,"image-recognition,comparison",2,0,,,,
7343,1,,1532904905,0,15,7402,"What is a copy of network to create a ""target network"" for in DQN?","reinforcement-learning,dqn",0,0,,,1532959136,
7344,2,,1532911202,1,,1641,,,,2,,7339,,
7345,2,,1532912437,0,,11571,,,,2,,7337,,
7346,2,,1532916499,0,,9203,,,,6,,7339,,
7347,1,,1532917673,0,21,17059,How to label “other” while labeling image for object detection/classification?,"machine-learning,computer-vision,models,object-recognition",1,0,,,,
7348,2,,1532923978,3,,1847,,,,4,,7337,,
7349,2,,1532924789,1,,4302,,,,0,,7333,,
7350,1,7505,1532926233,2,45,16207,Double pooling layers,"deep-learning,convolutional-neural-networks,ai-basics",1,4,,,,
7351,2,,1532931840,1,,1581,,,,0,,6772,,
7352,1,,1532943478,6,120,12021,Mathematics for AI researcher,"algorithm,math",3,1,6,,,
7353,2,,1532950995,7,,9203,,,,3,,7352,,
7354,2,,1532954426,1,,4302,,,,0,,6461,,
7355,2,,1532965086,1,,164,,,,4,,6459,,
7357,2,,1533001253,1,,4302,,,,0,,4142,,
7358,2,,1533009563,1,,2935,,,,2,,7347,,
7359,1,7360,1533011671,1,27,7402,"What is the ""trajectory"" in the Reinforcement Learning?","reinforcement-learning,terminology",1,0,,,,
7360,2,,1533014029,1,,1847,,,,2,,7359,,
7361,1,7368,1533018096,0,24,17205,"Dealing with ""blank"" inputs in prediction of a neural network?",neural-networks,1,0,0,,,
7362,1,,1533022947,0,39,17143,Behaviour of cost,"neural-networks,gradient-descent",2,6,,,,
7363,2,,1533023646,0,,17143,,,,0,,7352,,
7364,1,,1533033103,2,85,17209,Does an application that can write software exist?,"natural-language,strong-ai,programming-languages",3,6,1,,,
7365,2,,1533054123,3,,5763,,,,0,,7364,,
